0,1,Target,AGE,GENDER,LOAN,LOAN OUTSTANDING,PORTFOLIO AT RISK,CURT/PDNP,CYCLE,BRANCH,INDUSTRY,BUSINESS,BUS. LOC. OWNERSHIP,YEARS,HOME YEARS,NUMBER OF DEPENDENTS,Cf to Loan,Coll 2 Loan,CF calc,Coll calc,CIVIL STATUS_MARRIED,CIVIL STATUS_NON-MARRIED,MOP_PDC,MOP_WALK-IN,HOME_NOT_OWNED,HOME_OWNED,2nd Review
0.11727965,0.88272035,1.0,22.0,1,50000.0,50000.0,0,0,1.0,PASIG,RETAIL,OTHERS,RENTED,1,7.0,5.0,1.45,2.693,72420.0,134667.0,0,1,1,0,1,0,0.0
0.19547445,0.80452555,1.0,53.0,1,50000.0,33941.0,0,0,1.0,PASIG,RETAIL,OTHERS,RENTED,1,10.0,1.0,3.61,0.914,180568.0,45700.0,0,1,0,1,1,0,0.0
0.96840787,0.031592134,0.0,39.0,0,70000.0,1.0,1,1,1.0,PASIG,WHOLESALE/RETAIL,OTHERS,RENTED,1,7.0,3.0,1.0,0.0,69884.0,0.0,0,1,0,1,1,0,0.0
0.9910938,0.008906175,0.0,53.0,1,40000.0,1.0,1,1,2.0,PASIG,SERVICES,CARINDERIA,RENTED,0,46.0,1.0,1.12,0.4,44918.0,16000.0,1,0,1,0,0,1,0.0
0.99558455,0.0044154446,0.0,27.0,1,15000.0,1.0,1,1,2.0,PASIG,OTHERS,OTHERS,RENTED,0,0.166666667,2.0,1.2,0.0,17994.0,0.0,1,0,1,0,1,0,0.0
0.9988494,0.0011506326,0.0,49.0,1,10000.0,1.0,1,1,3.0,PASIG,OTHERS,OTHERS,SHARED/BORROWED,1,7.0,5.0,1.84,0.0,18420.0,0.0,0,1,1,0,1,0,0.0
0.9929711,0.007028864,0.0,52.0,1,150000.0,1.0,1,1,2.0,PASIG,WHOLESALE/RETAIL,OTHERS,RENTED,1,6.0,3.0,1.92,1.2,288093.0,180000.0,1,0,0,1,1,0,0.0
0.9781573,0.021842735,0.0,39.0,1,50000.0,1.0,1,1,2.0,PASIG,OTHERS,OTHERS,OWNED,1,30.0,5.0,1.01,0.0,50714.0,0.0,1,0,1,0,0,1,0.0
0.97885925,0.021140777,0.0,52.0,1,21504.0,1.0,1,1,2.0,PASIG,SERVICES,OTHERS,RENTED,1,12.0,5.0,3.52,1.795,75716.0,38600.0,1,0,1,0,1,0,0.0
0.9945786,0.005421428,0.0,39.0,1,17203.0,1.0,1,1,7.0,PASIG,SERVICES,OTHERS,RENTED,0,34.0,3.0,3.19,0.0,54825.0,0.0,0,1,1,0,1,0,0.0
0.16300696,0.83699304,0.0,46.0,1,53026.0,27442.0,27442,1,11.0,PASIG,SERVICES,OTHERS,RENTED,1,5.0,3.0,5.03,1.614,266465.0,85600.0,1,0,0,1,1,0,0.0
0.91506994,0.084930055,0.0,61.0,1,30000.0,12577.0,12577,1,5.0,PASIG,OTHERS,OTHERS,SHARED/BORROWED,1,30.0,3.0,1.91,0.659,57196.0,19760.0,1,0,1,0,1,0,0.0
0.9638473,0.0361527,0.0,42.0,0,50000.0,1.0,1,1,2.0,PASIG,SERVICES,OTHERS,RENTED,0,3.0,2.0,1.06,0.0,52900.0,0.0,1,0,0,1,1,0,0.0
0.9860052,0.013994839,0.0,49.0,1,60000.0,1.0,1,1,10.0,PASIG,RETAIL,OTHERS,SHARED/BORROWED,1,6.0,1.0,1.17,0.0,70000.0,0.0,0,1,1,0,1,0,0.0
0.98052067,0.019479321,0.0,35.0,0,10000.0,1.0,1,1,1.0,PASIG,SERVICES,CARINDERIA,RENTED,0,10.0,5.0,1.02,0.0,10203.0,0.0,0,1,1,0,1,0,0.0
0.9972664,0.0027335861,0.0,52.0,1,15000.0,1.0,1,1,1.0,PASIG,SERVICES,OTHERS,RENTED,0,16.0,3.0,1.81,0.0,27087.0,0.0,1,0,1,0,1,0,0.0
0.99548095,0.0045190696,0.0,42.0,1,50000.0,1.0,1,1,8.0,PASIG,SERVICES,CARINDERIA,RENTED,1,3.0,3.0,2.01,0.0,100620.0,0.0,1,0,1,0,1,0,0.0
0.9831533,0.01684673,0.0,42.0,1,50000.0,1.0,1,1,4.0,PASIG,SERVICES,OTHERS,SHARED/BORROWED,1,15.0,5.0,2.2,2.26,110075.0,113000.0,1,0,1,0,1,0,0.0
0.9974633,0.0025367313,0.0,54.0,1,25000.0,1.0,1,1,2.0,PASIG,RETAIL,OTHERS,RENTED,1,11.0,3.0,1.27,0.0,31733.0,0.0,0,1,0,1,1,0,0.0
0.9930983,0.00690171,0.0,43.0,1,30000.0,1.0,1,1,1.0,SMB,SERVICES,OTHERS,MORTGAGED,1,20.0,2.0,1.15,0.0,34548.0,0.0,0,1,1,0,1,0,0.0
0.9846511,0.015348886,0.0,30.0,0,77510.0,1.0,1,1,3.0,SMB,RETAIL,OTHERS,OWNED,0,3.0,2.0,3.12,0.722,242013.0,56000.0,1,0,1,0,0,1,0.0
0.993593,0.0064070323,0.0,42.0,1,230000.0,1.0,1,1,7.0,PASIG,RETAIL,RTW,OWNED,1,17.0,1.0,1.37,0.126,314481.0,29000.0,0,1,0,1,1,0,0.0
0.14202982,0.8579702,0.0,54.0,1,90000.0,66497.0,66497,1,14.0,PASIG,RETAIL,OTHERS,OWNED,1,19.0,3.0,2.63,3.333,236832.0,300000.0,1,0,1,0,0,1,0.0
0.996776,0.0032240301,0.0,41.0,1,161500.0,100.0,100,1,6.0,PASIG,OTHERS,OTHERS,OWNED,1,9.0,3.0,2.04,0.353,328925.0,57000.0,1,0,0,1,0,1,0.0
0.9966511,0.0033488763,0.0,45.0,1,20000.0,1.0,1,1,3.0,PASIG,SERVICES,CARINDERIA,RENTED,1,4.0,4.0,1.43,0.0,28615.0,0.0,1,0,1,0,1,0,0.0
0.987232,0.012767997,0.0,60.0,0,120000.0,1.0,1,1,6.0,PASIG,RETAIL,OTHERS,OWNED,1,15.0,4.0,1.41,0.188,169646.0,22500.0,1,0,0,1,1,0,0.0
0.98647445,0.01352553,0.0,49.0,1,26790.0,1.0,1,1,4.0,PASIG,RETAIL,OTHERS,SHARED/BORROWED,1,15.0,3.0,5.67,0.0,151894.0,0.0,0,1,0,1,1,0,0.0
0.9439016,0.056098387,0.0,51.0,1,40000.0,1.0,1,1,11.0,PASIG,MANUFACTURING,OTHERS,RENTED,1,10.0,2.0,2.76,0.564,110490.0,22541.0,1,0,1,0,1,0,0.0
0.9365501,0.0634499,0.0,42.0,1,50000.0,12064.0,12064,1,8.0,PASIG,RETAIL,OTHERS,RENTED,1,14.0,6.0,2.42,11.4,121037.0,570000.0,1,0,1,0,0,1,0.0
0.97768205,0.022317935,0.0,46.0,1,100000.0,1.0,1,1,2.0,PASIG,RETAIL,GENERAL MERCHANDISE,OWNED,1,10.0,2.0,2.39,2.5,238737.0,250000.0,1,0,1,0,0,1,0.0
0.9202262,0.07977378,0.0,37.0,0,150000.0,10525.0,10525,1,2.0,PASIG,SERVICES,OTHERS,RENTED,1,8.0,2.0,1.59,0.667,238215.0,100000.0,1,0,0,1,1,0,0.0
0.98956525,0.010434776,0.0,42.0,1,42044.0,1.0,1,1,1.0,PASIG,MANUFACTURING,OTHERS,RENTED,1,4.0,2.0,1.73,0.856,72572.0,36000.0,0,1,1,0,1,0,0.0
0.9231196,0.07688037,0.0,38.0,1,50000.0,8543.0,8543,1,1.0,PASIG,RETAIL,OTHERS,SHARED/BORROWED,1,20.0,3.0,1.75,0.486,87382.0,24280.0,1,0,1,0,0,1,0.0
0.9980804,0.0019196302,0.0,51.0,1,15000.0,1.0,1,1,2.0,PASIG,SERVICES,CARINDERIA,SHARED/BORROWED,0,26.0,4.0,1.3,0.0,19547.0,0.0,1,0,1,0,1,0,0.0
0.35106242,0.6489376,0.0,55.0,0,100000.0,63803.0,63803,1,1.0,PASIG,SERVICES,OTHERS,RENTED,1,12.0,5.0,1.53,0.535,152617.0,53530.0,0,1,0,1,1,0,0.0
0.99225587,0.0077441446,0.0,49.0,1,75000.0,1.0,1,1,4.0,PASIG,RETAIL,OTHERS,RENTED,1,4.0,4.0,1.69,0.0,126714.0,0.0,0,1,1,0,1,0,0.0
0.97414607,0.025853954,0.0,48.0,1,30000.0,4304.0,4304,1,1.0,PASIG,RETAIL,OTHERS,OWNED,1,25.0,2.0,3.66,1.204,109799.0,36120.0,1,0,1,0,0,1,0.0
0.9906108,0.009389251,0.0,30.0,1,50000.0,1.0,1,1,2.0,PASIG,SERVICES,OTHERS,RENTED,0,3.0,2.0,3.0,0.0,150201.0,0.0,0,1,1,0,1,0,0.0
0.78377825,0.21622175,0.0,48.0,1,60000.0,8611.0,8611,1,2.0,PASIG,RETAIL,OTHERS,OWNED,1,18.0,1.0,1.28,0.779,76513.0,46720.0,0,1,1,0,0,1,0.0
0.9802739,0.019726094,0.0,39.0,1,40000.0,1916.0,1916,1,5.0,PASIG,RETAIL,OTHERS,OWNED,1,9.0,3.0,2.14,1.75,85540.0,70000.0,1,0,1,0,1,0,0.0
0.98279285,0.017207164,0.0,37.0,1,300000.0,1.0,1,1,5.0,PASIG,RETAIL,OTHERS,OWNED,1,16.0,4.0,1.45,0.673,434183.0,202000.0,0,1,1,0,0,1,0.0
0.9293606,0.07063935,0.0,31.0,1,130000.0,1.0,1,1,5.0,PASIG,RETAIL,RTW,RENTED,1,10.0,2.0,1.03,0.385,133741.0,50000.0,0,1,0,1,1,0,0.0
0.71310365,0.28689632,0.0,48.0,1,30000.0,8651.0,8651,1,1.0,PASIG,RETAIL,RTW,RENTED,1,3.0,3.0,3.1,1.243,93124.0,37280.0,1,0,1,0,1,0,0.0
0.9818892,0.01811084,0.0,53.0,1,44632.0,1.0,1,1,3.0,PASIG,WHOLESALE/RETAIL,GENERAL MERCHANDISE,RENTED,0,30.0,4.0,3.44,16.804,153712.0,750000.0,1,0,0,1,0,1,0.0
0.9664255,0.033574525,0.0,61.0,1,28977.0,1.0,1,1,2.0,PASIG,RETAIL,SARI SARI STORE,OWNED,1,25.0,1.0,5.3,1.346,153715.0,39000.0,0,1,0,1,0,1,0.0
0.8145469,0.1854531,0.0,35.0,1,120000.0,51079.0,51079,1,3.0,PASIG,RETAIL,RTW,RENTED,1,11.0,2.0,1.58,0.516,189550.0,61960.0,0,1,1,0,1,0,0.0
0.9933417,0.0066583357,0.0,40.0,0,20000.0,1.0,1,1,1.0,ANB,SERVICES,OTHERS,RENTED,0,38.0,2.0,1.0,0.0,20015.0,0.0,0,1,1,0,1,0,0.0
0.99364525,0.0063547213,0.0,41.0,1,50000.0,1.0,1,1,1.0,ANB,SERVICES,OTHERS,OWNED,1,15.0,5.0,1.71,0.0,85641.0,0.0,0,1,0,1,0,1,0.0
0.97328264,0.026717389,0.0,50.0,1,35000.0,1.0,1,1,1.0,ANB,RETAIL,OTHERS,RENTED,1,10.0,2.0,1.08,1.371,37626.0,48000.0,1,0,1,0,0,1,0.0
0.9931128,0.006887211,0.0,37.0,0,26431.0,1.0,1,1,7.0,ANB,RETAIL,GENERAL MERCHANDISE,RENTED,1,8.0,2.0,5.68,0.0,150201.0,0.0,1,0,0,1,1,0,0.0
0.98967487,0.010325151,0.0,48.0,1,35000.0,1.0,1,1,1.0,ANB,RETAIL,GENERAL MERCHANDISE,RENTED,0,3.0,0.0,1.45,0.0,50730.0,0.0,0,1,1,0,1,0,0.0
0.9937735,0.006226501,0.0,52.0,1,17900.0,1.0,1,1,4.0,ANB,SERVICES,CARINDERIA,OWNED,1,11.0,4.0,2.54,0.0,45466.0,0.0,1,0,1,0,0,1,0.0
0.9828282,0.017171815,0.0,51.0,1,5146.0,1.0,1,1,1.0,ANB,RETAIL,SARI SARI STORE,OWNED,0,3.0,3.0,5.11,0.0,26312.0,0.0,1,0,1,0,0,1,0.0
0.9659718,0.034028172,0.0,56.0,0,75000.0,1.0,1,1,1.0,ANB,WHOLESALE/RETAIL,OTHERS,RENTED,0,3.0,4.0,1.74,0.898,130872.0,67350.0,0,1,1,0,1,0,0.0
0.99397415,0.006025869,0.0,63.0,1,20000.0,1.0,1,1,1.0,PASIG,RETAIL,OTHERS,RENTED,1,5.0,2.0,1.38,0.0,27575.0,0.0,0,1,1,0,1,0,0.0
0.99114376,0.008856212,0.0,42.0,1,35400.0,1.0,1,1,3.0,SMB,SERVICES,OTHERS,RENTED,1,5.0,5.0,2.27,0.646,80411.0,22867.0,1,0,0,1,1,0,0.0
0.9893017,0.010698324,0.0,36.0,1,62449.0,1.0,1,1,7.0,SMB,WHOLESALE/RETAIL,SARI SARI STORE,OWNED,0,3.0,2.0,3.66,0.871,228530.0,54400.0,1,0,0,1,0,1,0.0
0.99862677,0.0013732159,0.0,46.0,1,25000.0,1.0,1,1,3.0,SMB,SERVICES,CARINDERIA,OWNED,1,13.0,5.0,1.87,0.0,46657.0,0.0,1,0,1,0,0,1,0.0
0.9988126,0.0011873569,0.0,55.0,1,22694.0,1.0,1,1,3.0,SMB,SERVICES,OTHERS,OWNED,1,38.0,4.0,1.84,0.0,41755.0,0.0,1,0,1,0,0,1,0.0
0.9895214,0.010478609,0.0,38.0,1,30000.0,1.0,1,1,3.0,SMB,SERVICES,OTHERS,RENTED,0,7.0,3.0,2.0,0.0,60143.0,0.0,1,0,1,0,1,0,0.0
0.9886266,0.011373423,0.0,32.0,1,45000.0,1.0,1,1,3.0,SMB,OTHERS,OTHERS,SHARED/BORROWED,1,8.0,3.0,1.41,0.0,63390.0,0.0,1,0,1,0,1,0,0.0
0.9976313,0.0023686748,0.0,43.0,1,25000.0,1.0,1,1,2.0,PASIG,OTHERS,OTHERS,SHARED/BORROWED,1,6.0,4.0,1.46,0.0,36607.0,0.0,1,0,1,0,1,0,0.0
0.4568165,0.5431835,0.0,42.0,0,130000.0,44932.0,44932,1,2.0,PASIG,RETAIL,OTHERS,RENTED,1,10.0,2.0,1.21,1.0,157630.0,130000.0,1,0,1,0,1,0,0.0
0.99322367,0.006776317,0.0,51.0,0,30000.0,919.0,919,1,1.0,PASIG,RETAIL,GENERAL MERCHANDISE,RENTED,1,44.0,3.0,1.36,1.0,40786.0,30000.0,1,0,1,0,1,0,0.0
0.9373169,0.06268311,0.0,37.0,1,150000.0,70633.0,70633,1,7.0,PASIG,RETAIL,OTHERS,RENTED,1,2.0,3.0,1.35,0.152,202777.0,22800.0,1,0,1,0,1,0,0.0
0.95789915,0.04210082,0.0,40.0,1,30000.0,1.0,1,1,2.0,PASIG,SERVICES,CARINDERIA,RENTED,1,21.0,2.0,1.05,0.6,31365.0,18000.0,0,1,1,0,1,0,0.0
0.948164,0.051836,0.0,54.0,1,30000.0,1.0,1,1,8.0,PASIG,RETAIL,SARI SARI STORE,OWNED,1,10.0,1.0,1.02,0.0,30730.0,0.0,1,0,1,0,0,1,0.0
0.99835706,0.0016429597,0.0,45.0,1,20000.0,1.0,1,1,2.0,PASIG,RETAIL,OTHERS,RENTED,1,15.0,5.0,1.87,0.0,37335.0,0.0,1,0,1,0,1,0,0.0
0.9909693,0.009030677,0.0,45.0,1,60000.0,1.0,1,1,2.0,PASIG,RETAIL,OTHERS,OWNED,1,15.0,5.0,1.09,3.36,65577.0,201600.0,1,0,1,0,0,1,0.0
0.37903994,0.62096006,0.0,48.0,1,100000.0,33138.0,33138,1,24.0,PASIG,WHOLESALE/RETAIL,OTHERS,RENTED,1,11.0,4.0,1.28,0.47,127861.0,47000.0,1,0,1,0,1,0,0.0
0.98040855,0.019591458,0.0,51.0,1,40000.0,1.0,1,1,1.0,PASIG,RETAIL,OTHERS,RENTED,1,8.0,3.0,1.19,0.975,47750.0,39000.0,0,1,1,0,1,0,0.0
0.44917214,0.55082786,0.0,42.0,0,100000.0,33014.0,33014,1,5.0,PASIG,RETAIL,OTHERS,RENTED,0,5.0,3.0,1.08,0.827,108487.0,82733.0,1,0,0,1,0,1,0.0
0.99131113,0.008688857,0.0,51.0,1,3750.0,1.0,1,1,3.0,PASIG,WHOLESALE/RETAIL,OTHERS,SHARED/BORROWED,1,11.0,4.0,5.91,0.0,22165.0,0.0,1,0,1,0,1,0,0.0
0.98498356,0.015016426,0.0,48.0,1,50000.0,3603.0,3603,1,2.0,PASIG,RETAIL,SARI SARI STORE,OWNED,1,25.0,4.0,1.26,0.932,62833.0,46600.0,1,0,1,0,0,1,0.0
0.2506774,0.7493226,0.0,51.0,1,240000.0,13074.0,13074,1,13.0,PASIG,RETAIL,OTHERS,RENTED,1,6.0,5.0,1.02,0.0,244626.0,0.0,1,0,1,0,1,0,0.0
0.9266499,0.073350094,0.0,45.0,1,30000.0,1.0,1,1,4.0,SMB,SERVICES,OTHERS,OWNED,0,8.0,4.0,1.06,0.0,31869.0,0.0,1,0,0,1,0,1,0.0
0.98867697,0.011323049,0.0,32.0,1,30744.0,1.0,1,1,4.0,SMB,SERVICES,OTHERS,RENTED,0,4.0,4.0,1.86,0.0,57124.0,0.0,1,0,0,1,1,0,0.0
0.98756903,0.0124309715,0.0,42.0,1,40000.0,1.0,1,1,2.0,SMB,OTHERS,OTHERS,OWNED,1,15.0,4.0,1.75,1.115,69977.0,44600.0,1,0,1,0,0,1,0.0
0.990969,0.00903101,0.0,30.0,0,30000.0,1.0,1,1,1.0,SMB,RETAIL,GENERAL MERCHANDISE,RENTED,0,26.0,2.0,1.12,0.0,33744.0,0.0,0,1,0,1,1,0,0.0
0.9985974,0.0014026292,0.0,50.0,0,15000.0,1.0,1,1,1.0,ANB,SERVICES,CARINDERIA,RENTED,0,25.0,0.0,1.54,0.0,23028.0,0.0,0,1,1,0,0,1,0.0
0.87962186,0.120378144,0.0,40.0,1,60000.0,1.0,1,1,1.0,ANB,SERVICES,OTHERS,RENTED,0,4.0,3.0,1.06,1.425,63326.0,85500.0,1,0,0,1,0,1,0.0
0.98330164,0.016698375,0.0,50.0,1,63585.0,1.0,1,1,2.0,ANB,RETAIL,OTHERS,RENTED,1,14.0,5.0,2.0,1.069,127279.0,68000.0,1,0,1,0,1,0,0.0
0.9820101,0.017989904,0.0,60.0,0,40000.0,1.0,1,1,3.0,ANB,RETAIL,SARI SARI STORE,OWNED,1,21.0,2.0,1.05,1.175,42009.0,47000.0,1,0,1,0,0,1,0.0
0.9912858,0.00871421,0.0,37.0,1,8601.0,1.0,1,1,1.0,ANB,SERVICES,CARINDERIA,RENTED,0,33.0,2.0,2.71,3.72,23302.0,32000.0,1,0,1,0,0,1,0.0
0.9634185,0.03658149,0.0,39.0,1,66188.0,1.0,1,1,3.0,ANB,MANUFACTURING,OTHERS,RENTED,0,12.0,3.0,2.75,1.858,182006.0,123000.0,0,1,1,0,0,1,0.0
0.41497558,0.5850244,0.0,52.0,1,120411.0,69305.0,69305,1,13.0,PASIG,RETAIL,OTHERS,RENTED,1,20.0,4.0,2.72,1.661,327237.0,200000.0,1,0,0,1,1,0,0.0
0.15220976,0.84779024,0.0,55.0,1,250000.0,186036.0,186036,1,8.0,PASIG,RETAIL,OTHERS,RENTED,1,20.0,3.0,1.92,1.15,480041.0,287600.0,1,0,0,1,1,0,0.0
0.7510929,0.24890709,0.0,35.0,0,50000.0,17461.0,17461,1,1.0,PASIG,SERVICES,OTHERS,RENTED,1,9.0,5.0,1.8,1.033,90057.0,51633.0,1,0,1,0,1,0,0.0
0.98883164,0.01116839,0.0,59.0,1,100000.0,1.0,1,1,4.0,PASIG,RETAIL,RTW,RENTED,1,30.0,3.0,1.49,0.849,148683.0,84900.0,1,0,0,1,1,0,0.0
0.25685495,0.74314505,0.0,40.0,1,85000.0,75907.0,75907,1,5.0,PASIG,SERVICES,OTHERS,RENTED,0,7.0,2.0,2.99,1.508,254491.0,128167.0,1,0,1,0,1,0,0.0
0.85664093,0.1433591,0.0,58.0,1,100000.0,1.0,1,1,5.0,PASIG,SERVICES,CARINDERIA,RENTED,0,4.0,3.0,1.07,0.42,107128.0,42000.0,1,0,0,1,1,0,0.0
0.3095923,0.6904077,0.0,39.0,0,50000.0,24983.0,24983,1,1.0,PASIG,SERVICES,OTHERS,RENTED,1,6.0,5.0,1.71,1.72,85630.0,86000.0,1,0,0,1,0,1,0.0
0.59120333,0.4087967,0.0,37.0,1,100000.0,23564.0,23564,1,1.0,PASIG,SERVICES,OTHERS,RENTED,1,14.0,3.0,1.16,0.9,116041.0,90000.0,0,1,0,1,0,1,0.0
0.9687927,0.031207314,0.0,35.0,1,80000.0,4915.0,4915,1,1.0,PASIG,RETAIL,OTHERS,RENTED,1,12.0,4.0,1.18,0.75,94209.0,60000.0,0,1,1,0,1,0,0.0
0.9957114,0.004288593,0.0,46.0,1,116022.0,1.0,1,1,2.0,PASIG,RETAIL,OTHERS,OWNED,1,17.0,2.0,1.36,0.345,158361.0,40000.0,0,1,0,1,0,1,0.0
0.9936851,0.006314846,0.0,46.0,0,210935.0,1.0,1,1,4.0,PASIG,OTHERS,OTHERS,OWNED,1,10.0,3.0,1.83,0.711,386927.0,150000.0,1,0,0,1,0,1,0.0
0.49267876,0.50732124,0.0,46.0,0,100000.0,54427.0,54427,1,1.0,PASIG,RETAIL,GENERAL MERCHANDISE,RENTED,1,5.0,4.0,1.84,1.183,184282.0,118333.0,1,0,0,1,0,1,1.0
0.977392,0.022607986,0.0,40.0,1,60000.0,4043.0,4043,1,3.0,PASIG,RETAIL,SARI SARI STORE,RENTED,0,20.0,4.0,2.06,1.108,123603.0,66500.0,1,0,0,1,0,1,0.0
0.98464894,0.015351042,0.0,51.0,0,100000.0,1.0,1,1,4.0,PASIG,RETAIL,OTHERS,RENTED,1,4.0,2.0,1.12,1.04,112317.0,104000.0,0,1,0,1,1,0,0.0
0.9523264,0.04767356,0.0,46.0,1,30000.0,1.0,1,1,1.0,PASIG,SERVICES,CARINDERIA,SHARED/BORROWED,1,42.0,4.0,1.22,1.75,36556.0,52500.0,1,0,0,1,0,1,0.0
0.9696593,0.030340688,0.0,44.0,1,52082.0,1.0,1,1,4.0,PASIG,RETAIL,OTHERS,OWNED,1,8.0,1.0,4.46,2.88,232292.0,150000.0,0,1,0,1,0,1,0.0
0.99547726,0.0045227646,0.0,39.0,0,100000.0,1.0,1,1,8.0,PASIG,RETAIL,OTHERS,RENTED,1,7.0,5.0,1.13,0.33,113108.0,33000.0,1,0,1,0,0,1,0.0
0.5926424,0.40735754,0.0,43.0,1,100000.0,48832.0,48832,1,2.0,PASIG,WHOLESALE/RETAIL,OTHERS,RENTED,1,6.0,3.0,1.69,0.603,168885.0,60300.0,0,1,1,0,1,0,0.0
0.9132613,0.08673871,0.0,33.0,1,250000.0,9294.0,9294,1,4.0,PASIG,WHOLESALE/RETAIL,OTHERS,OWNED,1,31.0,4.0,3.57,0.401,892299.0,100300.0,1,0,0,1,0,1,0.0
0.7248179,0.27518216,0.0,36.0,1,150000.0,85899.0,85899,1,1.0,PASIG,RETAIL,OTHERS,RENTED,1,5.0,3.0,1.3,1.049,195325.0,157400.0,1,0,0,1,1,0,0.0
0.9846712,0.01532883,0.0,37.0,1,130000.0,12448.0,12448,1,8.0,PASIG,WHOLESALE/RETAIL,OTHERS,OWNED,1,3.0,3.0,1.75,0.21,227464.0,27267.0,1,0,1,0,1,0,0.0
0.96548176,0.034518257,0.0,54.0,1,100000.0,1.0,1,1,10.0,PASIG,WHOLESALE/RETAIL,OTHERS,OWNED,1,20.0,6.0,1.07,0.75,106626.0,75000.0,1,0,0,1,0,1,0.0
0.9928851,0.007114884,0.0,22.0,0,75000.0,1.0,1,1,3.0,PASIG,RETAIL,OTHERS,SHARED/BORROWED,1,18.0,2.0,1.42,0.6,106550.0,45000.0,0,1,0,1,1,0,0.0
0.22074026,0.77925974,0.0,48.0,1,70000.0,59069.0,59069,1,12.0,PASIG,RETAIL,OTHERS,RENTED,1,20.0,4.0,2.5,0.0,174683.0,0.0,1,0,1,0,1,0,0.0
0.27034074,0.72965926,0.0,50.0,1,250000.0,52360.0,52360,1,13.0,PASIG,RETAIL,OTHERS,RENTED,1,15.0,5.0,1.29,0.732,322461.0,183000.0,1,0,0,1,1,0,0.0
0.5892786,0.4107214,0.0,43.0,1,55000.0,13513.0,13513,1,2.0,PASIG,RETAIL,OTHERS,RENTED,1,5.0,2.0,1.21,0.909,66718.0,50000.0,0,1,0,1,1,0,0.0
0.99271965,0.0072803427,0.0,41.0,1,150000.0,5880.0,5880,1,7.0,PASIG,SERVICES,CARINDERIA,RENTED,1,24.0,1.0,1.63,0.573,245103.0,86000.0,0,1,1,0,0,1,0.0
0.96992505,0.030074984,0.0,52.0,0,300000.0,1.0,1,1,4.0,PASIG,RETAIL,OTHERS,OWNED,1,48.0,6.0,0.69,0.867,205930.0,260000.0,1,0,0,1,0,1,0.0
0.03581488,0.9641851,0.0,46.0,1,300000.0,230452.0,230452,1,12.0,PASIG,RETAIL,OTHERS,RENTED,1,6.0,2.0,2.09,0.0,627614.0,0.0,0,1,0,1,1,0,0.0
0.72033584,0.2796642,0.0,30.0,0,40000.0,6976.0,6976,1,5.0,PASIG,OTHERS,OTHERS,SHARED/BORROWED,1,17.0,1.0,1.38,0.65,55072.0,26000.0,0,1,1,0,1,0,0.0
0.44802547,0.55197453,0.0,45.0,1,200000.0,49445.0,49445,1,8.0,PASIG,SERVICES,OTHERS,RENTED,1,7.0,4.0,2.41,1.1,481141.0,220000.0,1,0,0,1,1,0,0.0
0.8091842,0.1908158,0.0,34.0,1,300000.0,1.0,1,1,4.0,PASIG,SERVICES,OTHERS,RENTED,1,2.0,3.0,1.43,1.5,428488.0,450000.0,0,1,0,1,1,0,0.0
0.9834832,0.016516833,0.0,63.0,1,250000.0,1.0,1,1,4.0,PASIG,MANUFACTURING,OTHERS,SHARED/BORROWED,1,37.0,1.0,1.08,0.426,269544.0,106500.0,1,0,0,1,1,0,0.0
0.98792243,0.012077556,0.0,40.0,1,120000.0,1.0,1,1,3.0,PASIG,SERVICES,OTHERS,RENTED,0,2.0,1.0,1.4,0.45,167432.0,54000.0,0,1,1,0,1,0,0.0
0.9939514,0.006048626,0.0,47.0,1,25000.0,1.0,1,1,4.0,PASIG,RETAIL,OTHERS,RENTED,1,30.0,1.0,1.23,1.246,30768.0,31150.0,0,1,1,0,1,0,0.0
0.34827095,0.65172905,0.0,42.0,1,130000.0,77843.0,77843,1,5.0,PASIG,SERVICES,OTHERS,RENTED,1,15.0,4.0,1.63,2.462,211775.0,320000.0,0,1,0,1,1,0,0.0
0.71907985,0.28092018,0.0,38.0,1,300000.0,29055.0,29055,1,6.0,PASIG,SERVICES,OTHERS,RENTED,0,7.0,2.0,1.47,0.747,439736.0,224000.0,1,0,0,1,1,0,0.0
0.9843954,0.0156045975,0.0,57.0,1,60000.0,1.0,1,1,5.0,PASIG,OTHERS,OTHERS,OWNED,1,22.0,3.0,1.68,0.75,100711.0,45000.0,1,0,1,0,0,1,0.0
0.9767019,0.023298109,0.0,47.0,1,35000.0,1.0,1,1,2.0,PASIG,OTHERS,OTHERS,SHARED/BORROWED,1,14.0,5.0,1.2,0.571,41850.0,20000.0,1,0,1,0,1,0,0.0
0.9594464,0.040553648,0.0,31.0,0,65000.0,4257.0,4257,1,4.0,PASIG,SERVICES,OTHERS,RENTED,0,2.0,0.0,1.34,1.077,87378.0,70000.0,0,1,0,1,1,0,0.0
0.98920393,0.010796096,0.0,52.0,1,40000.0,1.0,1,1,4.0,PASIG,SERVICES,OTHERS,SHARED/BORROWED,1,2.0,3.0,1.27,0.563,50787.0,22500.0,1,0,1,0,1,0,0.0
0.13875818,0.8612418,0.0,63.0,1,182970.0,56909.0,56909,1,7.0,PASIG,RETAIL,OTHERS,RENTED,1,21.0,0.0,1.67,1.776,305348.0,325000.0,0,1,0,1,0,1,0.0
